iter	Passed	Remaining
1494	246890	16267492
1495	247042	16266520
1496	247212	16266619
1497	247366	16265774
1498	247510	16264171
1499	247697	16265443
1500	247864	16265455
1501	248027	16265143
1502	248159	16262786
1503	248325	16262705
1504	248481	16261921
1505	248653	16262225
1506	248797	16260681
1507	248955	16260021
1508	249119	16259820
1509	249257	16257839
1510	249430	16258208
1511	249571	16256461
1512	249767	16258303
1513	249920	16257382
1514	250089	16257467
1515	250273	16258562
1516	250503	16262583
1517	250638	16260477
1518	250814	16261034
1519	251002	16262297
1520	251179	16262894
1521	251365	16264126
1522	251557	16265670
1523	251722	16265529
1524	251889	16265444
1525	252077	16266772
1526	252234	16266099
1527	252387	16265124
1528	252542	16264323
1529	252713	16264487
1530	252889	16265067
1531	253037	16263751
1532	253204	16263736
1533	253386	16264644
1534	253556	16264756
1535	253713	16264116
1536	253854	16262381
1537	253998	16260855
1538	254148	16259720
1539	254317	16259783
1540	254473	16259033
1541	254636	16258763
1542	254810	16259129
1543	254964	16258274
1544	255128	16258068
1545	255278	16256914
1546	255422	16255425
1547	255586	16255152
1548	255768	16256074
1549	255927	16255542
1550	256100	16255857
1551	256306	16258318
1552	256446	16256521
1553	256594	16255284
1554	256750	16254509
1555	256923	16254840
1556	257087	16254602
1557	257251	16254371
1558	257387	16252394
1559	257564	16252951
1560	257722	16252383
1561	257888	16252280
1562	258068	16253029
1563	258227	16252460
1564	258391	16252228
1565	258608	16255333
1566	258787	16256067
1567	258934	16254762
1568	259109	16255184
1569	259276	16255166
1570	259450	16255558
1571	259601	16254509
1572	259743	16252863
1573	259908	16252702
1574	260057	16251500
1575	260202	16250115
1576	260362	16249625
1577	260531	16249727
1578	260685	16248836
1579	260833	16247595
1580	260981	16246406
1581	261122	16244731
1582	261305	16245703
1583	261480	16246133
1584	261663	16247077
1585	261856	16248614
1586	262019	16248367
1587	262204	16249405
1588	262400	16251144
1589	262544	16249660
1590	262708	16249456
1591	262860	16248477
1592	263048	16249753
1593	263231	16250694
1594	263392	16250224
1595	263575	16251195
1596	263746	16251373
1597	263928	16252256
1598	264081	16251317
1599	264256	16251761
1600	264437	16252598
1601	264606	16252658
1602	264767	16252251
1603	264925	16251613
1604	265071	16250306
1605	265239	16250301
1606	265395	16249595
1607	265538	16248066
1608	265683	16246678
1609	265827	16245216
1610	266020	16246755
1611	266182	16246365
1612	266354	16246622
1613	266505	16245602
1614	266674	16245691
1615	266837	16245394
1616	267010	16245712
1617	267182	16245963
1618	267349	16245886
1619	267508	16245371
1620	267672	16245131
1621	267855	16246069
1622	268030	16246493
1623	268181	16245449
1624	268351	16245566
1625	268495	16244116
1626	268654	16243608
1627	268830	16244104
1628	268996	16243969
1629	269176	16244718
1630	269322	16243426
1631	269472	16242298
1632	269672	16244234
1633	269841	16244317
1634	269975	16242275
1635	270139	16242034
1636	270314	16242485
1637	270470	16241789
1638	270657	16242914
1639	270825	16242927
1640	271007	16243755
1641	271224	16246728
1642	271403	16247367
1643	271560	16246692
1644	271751	16248107
1645	271913	16247719
1646	272079	16247637
1647	272299	16250720
1648	272458	16250173
1649	272664	16252472
1650	272834	16252554
1651	272981	16251348
1652	273184	16253390
1653	273408	16256737
1654	273596	16257919
1655	273780	16258868
1656	273956	16259318
1657	274117	16258912
1658	274290	16259174
1659	274432	16257635
1660	274581	16256535
1661	274760	16257135
1662	274934	16257499
1663	275125	16258834
1664	275300	16259282
1665	275457	16258588
1666	275615	16257981
1667	275805	16259270
1668	275970	16259092
1669	276119	16257995
1670	276267	16256784
1671	276467	16258646
1672	276658	16259991
1673	276804	16258712
1674	276980	16259149
1675	277159	16259830
1676	277314	16259049
1677	277498	16259944
1678	277654	16259257
1679	277853	16261047
1680	278027	16261388
1681	278232	16263506
1682	278400	16263547
1683	278567	16263474
1684	278702	16261516
1685	278853	16260471
1686	278986	16258429
1687	279135	16257340
1688	279342	16259613
1689	279496	16258738
1690	279678	16259586
1691	279837	16259042
1692	279968	16256863
1693	280145	16257398
1694	280348	16259357
1695	280492	16257960
1696	280653	16257541
1697	280844	16258861
1698	281014	16258952
1699	281156	16257472
1700	281323	16257396
1701	281468	16256050
1702	281628	16255566
1703	281773	16254213
1704	281916	16252757
1705	282085	16252812
1706	282270	16253807
1707	282426	16253075
1708	282571	16251735
1709	282757	16252748
1710	282927	16252874
1711	283087	16252384
1712	283229	16250876
1713	283380	16249878
1714	283523	16248468
1715	283697	16248795
1716	283855	16248187
1717	284039	16249127
1718	284201	16248731
1719	284392	16250045
1720	284541	16248955
1721	284698	16248339
1722	284860	16247971
1723	284997	16246158
1724	285191	16247648
1725	285332	16246080
1726	285504	16246304
1727	285697	16247717
1728	285870	16247993
1729	286018	16246844
1730	286181	16246520
1731	286353	16246753
1732	286512	16246247
1733	286669	16245625
1734	286848	16246206
1735	287037	16247353
1736	287176	16245713
1737	287351	16246127
1738	287494	16244684
1739	287700	16246788
1740	287866	16246664
1741	288053	16247755
1742	288235	16248501
1743	288438	16250490
1744	288594	16249744
1745	288749	16249004
1746	288896	16247835
1747	289055	16247283
1748	289250	16248823
1749	289395	16247484
1750	289559	16247249
1751	289710	16246254
1752	289905	16247781
1753	290079	16248115
1754	290260	16248799
1755	290435	16249191
1756	290617	16249946
1757	290791	16250261
1758	290954	16249958
1759	291115	16249550
1760	291279	16249321
1761	291468	16250448
1762	291655	16251461
1763	291820	16251299
1764	291970	16250257
1765	292159	16251422
1766	292347	16252485
1767	292503	16251827
1768	292679	16252223
1769	292852	16252476
1770	293021	16252515
1771	293170	16251427
1772	293332	16251065
1773	293517	16251997
1774	293729	16254398
1775	293897	16254407
1776	294040	16252994
1777	294197	16252369
1778	294389	16253649
1779	294534	16252345
1780	294714	16252981
1781	294902	16254079
1782	295049	16252891
1783	295224	16253250
1784	295398	16253520
1785	295588	16254719
1786	295733	16253424
1787	295904	16253590
1788	296079	16253897
1789	296248	16253950
1790	296422	16254230
1791	296576	16253463
1792	296736	16252983
1793	296891	16252227
1794	297033	16250775
1795	297218	16251696
1796	297403	16252587
1797	297593	16253796
1798	297732	16252147
1799	297889	16251509
1800	298076	16252553
1801	298260	16253358
1802	298426	16253259
1803	298603	16253692
1804	298783	16254300
1805	298959	16254749
1806	299131	16254921
1807	299320	16256031
1808	299490	16256073
1809	299636	16254870
1810	299814	16255389
1811	299990	16255792
1812	300151	16255346
1813	300335	16256199
1814	300506	16256322
1815	300654	16255214
1816	300845	16256399
1817	301016	16256572
1818	301199	16257308
1819	301387	16258361
1820	301564	16258804
1821	301766	16260635
1822	301967	16262361
1823	302117	16261366
1824	302306	16262440
1825	302478	16262585
1826	302624	16261394
1827	302767	16260021
1828	302952	16260867
1829	303150	16262459
1830	303322	16262625
1831	303472	16261632
1832	303637	16261439
1833	303873	16265038
1834	304069	16266494
1835	304249	16267072
1836	304410	16266646
1837	304580	16266696
1838	304725	16265440
1839	304905	16266046
1840	305052	16264857
1841	305229	16265317
1842	305396	16265227
1843	305543	16264080
1844	305731	16265071
1845	305891	16264605
1846	306074	16265391
1847	306245	16265466
1848	306412	16265362
1849	306554	16263977
1850	306743	16265033
1851	306910	16264952
1852	307094	16265742
1853	307243	16264673
1854	307403	16264194
1855	307550	16263064
1856	307723	16263272
1857	307892	16263266
1858	308094	16265050
1859	308234	16263512
1860	308407	16263740
1861	308550	16262353
1862	308708	16261814
1863	308869	16261359
1864	309050	16262001
1865	309233	16262763
1866	309379	16261551
1867	309539	16261113
1868	309727	16262126
1869	309905	16262597
1870	310081	16262942
1871	310221	16261423
1872	310398	16261875
1873	310552	16261100
1874	310727	16261415
1875	310890	16261081
1876	311101	16263282
1877	311299	16264842
1878	311434	16263030
1879	311605	16263146
1880	311754	16262099
1881	311938	16262900
1882	312099	16262483
1883	312263	16262232
1884	312429	16262087
1885	312603	16262359
1886	312767	16262098
1887	312952	16262947
1888	313133	16263560
1889	313295	16263193
1890	313461	16263040
1891	313645	16263816
1892	313810	16263616
1893	313992	16264266
1894	314134	16262900
1895	314300	16262744
1896	314470	16262789
1897	314666	16264174
1898	314826	16263737
1899	314969	16262349
1900	315133	16262123
1901	315278	16260859
1902	315460	16261524
1903	315647	16262467
1904	315812	16262286
1905	316022	16264376
1906	316191	16264388
1907	316339	16263302
1908	316509	16263361
1909	316676	16263224
1910	316824	16262162
1911	316981	16261527
1912	317122	16260116
1913	317295	16260320
1914	317438	16258998
1915	317622	16259731
1916	317802	16260305
1917	317968	16260139
1918	318183	16262521
1919	318336	16261665
1920	318497	16261285
1921	318669	16261438
1922	318847	16261871
1923	319004	16261246
1924	319199	16262577
1925	319343	16261318
1926	319526	16262037
1927	319682	16261349
1928	319833	16260446
1929	319977	16259157
1930	320149	16259319
1931	320298	16258300
1932	320479	16258904
1933	320640	16258488
1934	320857	16260935
1935	321028	16261016
1936	321175	16259907
1937	321327	16259014
1938	321506	16259516
1939	321671	16259311
1940	321821	16258358
1941	321978	16257775
1942	322154	16258082
1943	322354	16259676
1944	322513	16259132
1945	322673	16258717
1946	322824	16257781
1947	322990	16257624
1948	323130	16256146
1949	323275	16254956
1950	323444	16254941
1951	323651	16256877
1952	323826	16257145
1953	324013	16258043
1954	324175	16257673
1955	324348	16257909
1956	324554	16259733
1957	324709	16259006
1958	324886	16259403
1959	325091	16261209
1960	325236	16259980
1961	325439	16261715
1962	325592	16260869
1963	325794	16262511
1964	325954	16262067
1965	326120	16261876
1966	326268	16260828
1967	326437	16260840
1968	326607	16260855
1969	326799	16262029
1970	327000	16263580
1971	327146	16262443
1972	327320	16262691
1973	327493	16262834
1974	327662	16262820
1975	327803	16261447
1976	327974	16261522
1977	328167	16262726
1978	328317	16261748
1979	328472	16261044
1980	328633	16260645
1981	328810	16261001
1982	328968	16260490
1983	329183	16262740
1984	329335	16261894
1985	329507	16261995
1986	329705	16263441
1987	329894	16264387
1988	330077	16265057
1989	330244	16264971
1990	330412	16264908
1991	330614	16266506
1992	330799	16267255
1993	330942	16265988
1994	331135	16267156
1995	331285	16266200
1996	331448	16265853
1997	331623	16266152
1998	331775	16265283
1999	331928	16264493
2000	332117	16265475
2001	332275	16264897
2002	332422	16263801
2003	332580	16263270
2004	332743	16262949
2005	332912	16262923
2006	333103	16263976
2007	333290	16264835
2008	333438	16263785
2009	333589	16262889
2010	333743	16262142
2011	333894	16261272
2012	334051	16260666
2013	334232	16261221
2014	334379	16260157
2015	334568	16261087
2016	334710	16259750
2017	334888	16260186
2018	335082	16261382
2019	335263	16261950
2020	335453	16262919
2021	335634	16263513
2022	335820	16264303
2023	336024	16265970
2024	336199	16266224
2025	336379	16266733
2026	336541	16266415
2027	336714	16266544
2028	336903	16267513
2029	337050	16266417
2030	337220	16266471
2031	337354	16264748
2032	337547	16265867
2033	337740	16266995
2034	337894	16266245
2035	338073	16266716
2036	338250	16267061
2037	338402	16266252
2038	338531	16264302
2039	338702	16264367
2040	338914	16266412
2041	339076	16266045
2042	339270	16267213
2043	339418	16266205
2044	339598	16266696
2045	339772	16266898
2046	339934	16266551
2047	340099	16266327
2048	340226	16264305
2049	340415	16265231
2050	340577	16264868
2051	340754	16265227
2052	340936	16265789
2053	341107	16265858
2054	341284	16266210
2055	341425	16264882
2056	341586	16264449
2057	341710	16262292
2058	341892	16262872
2059	342043	16262033
2060	342205	16261646
2061	342348	16260371
2062	342502	16259677
2063	342706	16261314
2064	342897	16262300
2065	343053	16261664
2066	343239	16262449
2067	343449	16264377
2068	343616	16264219
2069	343805	16265158
2070	343948	16263888
2071	344094	16262792
2072	344289	16263964
2073	344461	16264089
2074	344657	16265351
2075	344830	16265514
2076	344971	16264137
2077	345145	16264354
2078	345307	16264009
2079	345480	16264158
2080	345637	16263541
2081	345818	16264108
2082	345979	16263695
2083	346137	16263126
2084	346332	16264342
2085	346483	16263486
2086	346679	16264711
2087	346848	16264677
2088	346998	16263735
2089	347178	16264228
2090	347338	16263801
2091	347510	16263873
2092	347683	16264030
2093	347857	16264268
2094	348045	16265100
2095	348192	16264037
2096	348380	16264890
2097	348569	16265810
2098	348744	16266038
2099	348895	16265188
2100	349077	16265733
2101	349257	16266235
2102	349442	16266949
2103	349607	16266739
2104	349813	16268427
2105	349970	16267817
2106	350147	16268127
2107	350314	16268007
2108	350475	16267625
2109	350676	16269066
2110	350841	16268853
2111	350986	16267670
2112	351152	16267510
2113	351319	16267383
2114	351501	16267939
2115	351659	16267425
2116	351834	16267651
2117	351981	16266617
2118	352164	16267222
2119	352313	16266258
2120	352476	16265925
2121	352641	16265714
2122	352815	16265894
2123	352996	16266435
2124	353168	16266542
2125	353309	16265207
2126	353448	16263782
2127	353626	16264147
2128	353830	16265745
2129	354000	16265763
2130	354151	16264860
2131	354318	16264744
2132	354528	16266577
2133	354680	16265775
2134	354823	16264556
2135	354993	16264543
2136	355175	16265112
2137	355373	16266417
2138	355540	16266289
2139	355673	16264585
2140	355872	16265926
2141	356033	16265534
2142	356228	16266679
2143	356388	16266212
2144	356566	16266567
2145	356708	16265318
2146	356902	16266424
2147	357075	16266545
2148	357225	16265648
2149	357396	16265684
2150	357553	16265107
2151	357732	16265510
2152	357919	16266319
2153	358070	16265421
2154	358227	16264873
2155	358398	16264912
2156	358577	16265327
2157	358745	16265222
2158	358876	16263458
2159	359056	16263910
2160	359243	16264718
2161	359410	16264562
2162	359573	16264253
2163	359740	16264109
2164	359882	16262882
2165	360031	16261930
2166	360237	16263531
2167	360423	16264256
2168	360617	16265373
2169	360800	16265939
2170	361015	16267968
2171	361189	16268147
2172	361317	16266254
2173	361455	16264839
2174	361615	16264363
2175	361759	16263224
2176	361928	16263168
2177	362086	16262641
2178	362231	16261533
2179	362388	16260958
2180	362569	16261435
2181	362767	16262708
2182	362918	16261847
2183	363088	16261831
2184	363247	16261338
2185	363414	16261203
2186	363581	16261093
2187	363742	16260681
2188	363883	16259380
2189	364063	16259842
2190	364267	16261366
2191	364432	16261137
2192	364576	16259974
2193	364732	16259370
2194	364867	16257800
2195	365071	16259332
2196	365230	16258822
2197	365383	16258072
2198	365546	16257755
2199	365684	16256343
2200	365850	16256177
2201	366044	16257217
2202	366229	16257916
2203	366376	16256885
2204	366554	16257231
2205	366713	16256727
2206	366873	16256312
2207	367010	16254820
2208	367189	16255252
2209	367356	16255115
2210	367532	16255377
2211	367698	16255217
2212	367860	16254863
2213	368026	16254651
2214	368195	16254610
2215	368370	16254851
2216	368519	16253927
2217	368663	16252757
2218	368805	16251540
2219	368940	16250008
2220	369100	16249565
2221	369258	16249041
2222	369418	16248591
2223	369578	16248149
2224	369759	16248657
2225	369943	16249268
2226	370093	16248386
2227	370259	16248216
